"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048193","Golgi vesicle transport","55/2326","342/21273",0.160818713450292,1.47080674601379,3.07538527792746,0.00223277456044349,0.028340124111526,0.0233623573649442,"CSNK1D/ERGIC1/SNX1/DNM2/LAPTM5/RAB31/TBC1D14/RER1/SEC22C/BICD2/GGA3/KIF13A/LAMP1/VTI1A/LMAN1/EXOC6/WIPI1/KLHL12/STXBP5/COG2/NBAS/ASAP1/VAPA/GOLGA2/PLPP3/OPTN/RABIF/LRRK2/TAPBP/COG6/CNIH4/SCAP/CNST/WHAMM/SEC22A/COPG1/PHAF1/ARFGEF2/ZW10/RAB8A/VAMP3/STX6/AP1G1/BLTP3B/MIA3/SORT1/COPB1/KIF1C/MYO5A/SORL1/PREPL/RINT1/RP2/NRBP1/TRAPPC12",55
"GO:0120163","negative regulation of cold-induced thermogenesis","13/2326","50/21273",0.26,2.37789337919175,3.41771636765279,0.00224121555456972,0.0283887303578831,0.0234024262260789,"TFE3/IL18R1/IP6K1/NRDC/ADAM17/MAP2K6/FLCN/TLR4/DDIT3/TLE3/BMAL1/PGAM5/PCTP",13
"GO:0072678","T cell migration","20/2326","93/21273",0.21505376344086,1.96682661637034,3.27390357420248,0.00224603443832761,0.0283913511341782,0.0234045866792984,"RIPOR2/CRK/FADD/PIK3CD/CXCL16/ADAM17/STK39/S1PR1/RIPK3/TNFSF14/DOCK8/SPN/RHOA/CD69/MSN/OXSR1/CCL26/SLC12A2/CCR2/TNFRSF14",20
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","25/2326","126/21273",0.198412698412698,1.8146316996274,3.21337185438532,0.0022646469190012,0.0285679640028102,0.023550178594704,"URI1/ARHGEF2/RRN3/PLAUR/CDKN2D/MMP9/PTTG1IP/NFE2L2/MDM2/TMBIM6/BCL2/IVNS1ABP/PPIA/HTRA2/FIGNL1/LRRK2/TRIM32/TRIAP1/KDM1A/CD44/DDX3X/BID/FYN/HSPA1A/CTNNB1",25
"GO:0007265","Ras protein signal transduction","26/2326","133/21273",0.195488721804511,1.78788975879079,3.19357834115948,0.00232782659502759,0.0290557356699105,0.0239522761985976,"RALB/RASGRP4/MFN2/DOK3/GRB2/RGL3/GNB1/RASGRP1/FLCN/SPRY3/SOS2/G3BP1/RGL2/PICALM/TP53/RIT1/WHR1/RGL4/RASGEF1A/BRAP/SH2B2/DOK1/NOTCH2/CSF1/MAPKAPK5/RAPGEF2",26
"GO:0002430","complement receptor mediated signaling pathway","6/2326","14/21273",0.428571428571429,3.91960447119518,3.82873591142043,0.00234107291947297,0.0290557356699105,0.0239522761985976,"ITGAM/C5AR1/FPR2/FPR1/CR1/C5AR2",6
"GO:0002467","germinal center formation","6/2326","14/21273",0.428571428571429,3.91960447119518,3.82873591142043,0.00234107291947297,0.0290557356699105,0.0239522761985976,"ADAM17/BCL6/BCL3/UNC13D/ADA/RC3H1",6
"GO:0008063","Toll signaling pathway","6/2326","14/21273",0.428571428571429,3.91960447119518,3.82873591142043,0.00234107291947297,0.0290557356699105,0.0239522761985976,"IRAK3/MYD88/NLRP12/PELI1/PELI2/IRAK2",6
"GO:0033235","positive regulation of protein sumoylation","6/2326","14/21273",0.428571428571429,3.91960447119518,3.82873591142043,0.00234107291947297,0.0290557356699105,0.0239522761985976,"HDAC4/UBA2/PIAS1/TOLLIP/ARNT/GNL3",6
"GO:0046761","viral budding from plasma membrane","6/2326","14/21273",0.428571428571429,3.91960447119518,3.82873591142043,0.00234107291947297,0.0290557356699105,0.0239522761985976,"CHMP3/CHMP2A/CHMP1B/CHMP5/CHMP1A/CHMP4B",6
"GO:0061723","glycophagy","6/2326","14/21273",0.428571428571429,3.91960447119518,3.82873591142043,0.00234107291947297,0.0290557356699105,0.0239522761985976,"ATG2A/WIPI2/GABARAPL1/WIPI1/ATG3/WDR45",6
"GO:0070486","leukocyte aggregation","6/2326","14/21273",0.428571428571429,3.91960447119518,3.82873591142043,0.00234107291947297,0.0290557356699105,0.0239522761985976,"SEMA4D/S100A9/STK10/CD44/MSN/S100A8",6
"GO:0060760","positive regulation of response to cytokine stimulus","19/2326","87/21273",0.218390804597701,1.99734633972781,3.26602820012235,0.0023741910141904,0.0294074846747608,0.0242422426758698,"CASP4/IL1R1/FADD/RNF185/TLR2/LAPTM5/ADAM17/TLR4/NLRP6/CASP1/RBM47/RIPK1/TRIM32/PARP14/CSF1/TRIM41/HSPA1A/PARP9/NLRC5",19
"GO:0007098","centrosome cycle","29/2326","154/21273",0.188311688311688,1.72225044946455,3.1517393639035,0.00243889077974112,0.0298342158904363,0.0245940212044379,"NSFL1C/HAUS4/DNM2/NDEL1/CHMP3/CHMP2A/UBXN2B/NIN/CEP63/NDE1/HAUS2/GADD45A/NPM1/KIF3A/CHMP1B/KIAA0753/FES/GOLGA2/HAUS1/TUBE1/CHMP5/TUBA1A/BRCA1/MCPH1/NAT10/CHMP1A/CDK11B/CTNNB1/CHMP4B",29
"GO:0032627","interleukin-23 production","5/2326","10/21273",0.5,4.57287188306105,3.9595329706659,0.00244256738284274,0.0298342158904363,0.0245940212044379,"IL17RA/PLCG2/MYD88/RAC1/TLR4",5
"GO:0032667","regulation of interleukin-23 production","5/2326","10/21273",0.5,4.57287188306105,3.9595329706659,0.00244256738284274,0.0298342158904363,0.0245940212044379,"IL17RA/PLCG2/MYD88/RAC1/TLR4",5
"GO:0043558","regulation of translational initiation in response to stress","5/2326","10/21273",0.5,4.57287188306105,3.9595329706659,0.00244256738284274,0.0298342158904363,0.0245940212044379,"PPP1R15A/NPM1/EIF2S1/NCK1/DNAJC3",5
"GO:0071421","manganese ion transmembrane transport","5/2326","10/21273",0.5,4.57287188306105,3.9595329706659,0.00244256738284274,0.0298342158904363,0.0245940212044379,"SLC11A1/ATP2C2/TMEM165/SLC39A8/SLC39A14",5
"GO:1904896","ESCRT complex disassembly","5/2326","10/21273",0.5,4.57287188306105,3.9595329706659,0.00244256738284274,0.0298342158904363,0.0245940212044379,"IST1/CHMP2A/CHMP1B/CHMP5/CHMP1A",5
"GO:1904903","ESCRT III complex disassembly","5/2326","10/21273",0.5,4.57287188306105,3.9595329706659,0.00244256738284274,0.0298342158904363,0.0245940212044379,"IST1/CHMP2A/CHMP1B/CHMP5/CHMP1A",5
