"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj","symbol","description"
"ENSG00000140044",54.9166666666667,9.78318584070797,45.1334808259587,2.51472042509779e-08,FALSE,0.000211754726063254,0.0103927599570334,"JDP2","Jun dimerization protein 2"
"ENSG00000188042",96.125,16.2787610619469,79.8462389380531,9.42193908755361e-13,FALSE,0.000214751148210243,0.0105111032024539,"ARL4C","ARF like GTPase 4C"
"ENSG00000108788",6.875,0.778761061946903,6.0962389380531,9.80067917081616e-23,FALSE,0.000215921450470806,0.0105396658011062,"MLX","MAX dimerization protein MLX"
"ENSG00000012232",4.20833333333333,0.907079646017699,3.30125368731563,9.05261822172629e-07,FALSE,0.000216541807745355,0.0105413021477773,"EXTL3","exostosin like glycosyltransferase 3"
"ENSG00000108424",94.875,17.5044247787611,77.3705752212389,2.10962997895574e-10,FALSE,0.000222299527361851,0.0107923416486512,"KPNB1","karyopherin subunit beta 1"
"ENSG00000197496",14.25,34.929203539823,-20.679203539823,0.0288961231716959,FALSE,0.000226520964843734,0.0109631561804745,"SLC2A10","solute carrier family 2 member 10"
"ENSG00000136630",16.3333333333333,4.15044247787611,12.1828908554572,3.81225529363726e-07,FALSE,0.000227038584820827,0.0109631561804745,"HLX","H2.0 like homeobox"
"ENSG00000087074",45.875,11.1150442477876,34.7599557522124,0.000328839576885613,FALSE,0.0002296095042909,0.0110575751355964,"PPP1R15A","protein phosphatase 1 regulatory subunit 15A"
"ENSG00000204304",17.5833333333333,5.79646017699115,11.7868731563422,0.00132000676703111,FALSE,0.000232372816698942,0.011160729696158,"PBX2","PBX homeobox 2"
"ENSG00000130054",0.541666666666667,2.06637168141593,-1.52470501474926,0.048926915573997,FALSE,0.000233495736856413,0.0111847571230713,"NALF2","NALCN channel auxiliary factor 2"
"ENSG00000166716",36.2916666666667,6.92920353982301,29.3624631268437,1.2467846813835e-07,FALSE,0.000234175422270583,0.0111874816761875,"ZNF592","zinc finger protein 592"
"ENSG00000179335",23.3333333333333,3.82300884955752,19.5103244837758,1.03300611022231e-10,FALSE,0.000236935585689055,0.0112858673828326,"CLK3","CDC like kinase 3"
"ENSG00000143226",5.58333333333333,1.58407079646018,3.99926253687316,0.00441841847270305,FALSE,0.000238049971270377,0.0112858673828326,"FCGR2A","Fc gamma receptor IIa"
"ENSG00000076513",10.25,1.63716814159292,8.61283185840708,2.6589541610137e-11,FALSE,0.000238119675894536,0.0112858673828326,"ANKRD13A","ankyrin repeat domain 13A"
"ENSG00000189077",2.66666666666667,0.508849557522124,2.15781710914454,1.03711041528758e-05,FALSE,0.000241348807511457,0.0114035271556529,"TMEM120A","transmembrane protein 120A"
"ENSG00000137462",134.833333333333,26.2345132743363,108.598820058997,1.10780033575252e-10,FALSE,0.000241871839130644,0.0114035271556529,"TLR2","toll like receptor 2"
"ENSG00000100462",104.333333333333,13.5929203539823,90.740412979351,1.76947601975565e-22,FALSE,0.000242891569894876,0.0114216263613132,"PRMT5","protein arginine methyltransferase 5"
"ENSG00000163393",13.9166666666667,3.51327433628319,10.4033923303835,5.39720166593873e-05,FALSE,0.000248740339497001,0.0116661167581844,"SLC22A15","solute carrier family 22 member 15"
"ENSG00000143376",50.625,12.5132743362832,38.1117256637168,0.000246411390722048,FALSE,0.000250093346851356,0.0116990280976326,"SNX27","sorting nexin 27"
"ENSG00000164600",0.291666666666667,0.765486725663717,-0.47382005899705,0.0254255109191939,FALSE,0.000251451534246763,0.011732010154999,"NEUROD6","neuronal differentiation 6"
"ENSG00000131389",4.95833333333333,1.4070796460177,3.55125368731563,0.00181425221914993,FALSE,0.000257379341412039,0.01197747437768,"SLC6A6","solute carrier family 6 member 6"
"ENSG00000140678",21.9583333333333,6.94690265486726,15.0114306784661,0.00429594826419498,FALSE,0.000259035959020093,0.0120234184286252,"ITGAX","integrin subunit alpha X"
"ENSG00000196547",6.625,1.11061946902655,5.51438053097345,3.97516238887944e-13,FALSE,0.000259757324428033,0.0120258268523215,"MAN2A2","mannosidase alpha class 2A member 2"
"ENSG00000197442",24.5,5.69026548672566,18.8097345132743,4.63428830148211e-06,FALSE,0.000262362977085942,0.0121152343377758,"MAP3K5","mitogen-activated protein kinase kinase kinase 5"
"ENSG00000105287",8.04166666666667,1.34513274336283,6.69653392330383,1.80728996785835e-10,FALSE,0.000271954974020952,0.0125043358930422,"PRKD2","protein kinase D2"
"ENSG00000065882",9.66666666666667,1.45575221238938,8.21091445427728,3.25166030454662e-14,FALSE,0.00027218144709567,0.0125043358930422,"TBC1D1","TBC1 domain family member 1"
"ENSG00000108405",18.2916666666667,4.38938053097345,13.9022861356932,2.16491935812677e-06,FALSE,0.000273427846014494,0.0125295520356081,"P2RX1","purinergic receptor P2X 1"
