"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj","symbol","description"
"ENSG00000198363",6.416,2.80524344569288,3.61075655430712,7.57377011921696e-05,FALSE,0.000131226212484816,0.00853205735067835,"ASPH","aspartate beta-hydroxylase"
"ENSG00000184307",5.268,2.69662921348315,2.57137078651685,0.000135103229826614,FALSE,0.000131502574900958,0.00853205735067835,"ZDHHC23","zinc finger DHHC-type palmitoyltransferase 23"
"ENSG00000215114",5.308,2.53183520599251,2.77616479400749,7.08678386991007e-05,FALSE,0.000135201609490125,0.00874061444578276,"UBXN2B","UBX domain protein 2B"
"ENSG00000157693",0.984,0.456928838951311,0.527071161048689,0.000107361052849099,FALSE,0.000136325858320379,0.00878181966615953,"TMEM268","transmembrane protein 268"
"ENSG00000124688",1.652,0.726591760299625,0.925408239700374,0.000108031478712539,FALSE,0.000138337971249811,0.00887972237520583,"MAD2L1BP","MAD2L1 binding protein"
"ENSG00000162654",2.092,0.801498127340824,1.29050187265918,9.21033707612056e-05,FALSE,0.000139170663079961,0.0089014937942314,"GBP4","guanylate binding protein 4"
"ENSG00000093072",6.54,3.02621722846442,3.51378277153558,0.000101289281137481,FALSE,0.000140345050553539,0.00894488931743528,"ADA2","adenosine deaminase 2"
"ENSG00000185436",19.04,9.17602996254682,9.86397003745318,9.73455190501253e-05,FALSE,0.000142511999651422,0.00902749017100584,"IFNLR1","interferon lambda receptor 1"
"ENSG00000101347",6.028,2.94756554307116,3.08043445692884,0.000110997032840848,FALSE,0.000142839691638774,0.00902749017100584,"SAMHD1","SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1"
"ENSG00000197859",2.276,3.71910112359551,-1.44310112359551,0.00034822488671545,FALSE,0.000143838783722398,0.00902749017100584,"ADAMTSL2","ADAMTS like 2"
"ENSG00000260916",14.784,7.95131086142322,6.83268913857678,0.00021430837117258,FALSE,0.000143934355751853,0.00902749017100584,"CCPG1","cell cycle progression 1"
"ENSG00000006432",30.896,15.9700374531835,14.9259625468165,0.000113843088446724,FALSE,0.000144143547665891,0.00902749017100584,"MAP3K9","mitogen-activated protein kinase kinase kinase 9"
"ENSG00000112232",13.088,6.25468164794007,6.83331835205992,9.59962076274464e-05,FALSE,0.000145858363725706,0.00910327787723376,"KHDRBS2","KH RNA binding domain containing, signal transduction associated 2"
"ENSG00000115112",5.576,11.1460674157303,-5.57006741573034,0.000111596307284185,FALSE,0.000146989742727352,0.00911105023997465,"TFCP2L1","transcription factor CP2 like 1"
"ENSG00000100721",2.244,0.970037453183521,1.27396254681648,0.000110974523541011,FALSE,0.000147408432718685,0.00911105023997465,"TCL1A","TCL1 family AKT coactivator A"
"ENSG00000100911",6.576,3.06741573033708,3.50858426966292,9.88484956705559e-05,FALSE,0.000147594793421649,0.00911105023997465,"PSME2","proteasome activator subunit 2"
"ENSG00000177807",6.516,2.85393258426966,3.66206741573034,7.08079269425036e-05,FALSE,0.000148003421872405,0.00911105023997465,"KCNJ10","potassium inwardly rectifying channel subfamily J member 10"
"ENSG00000251380",0.356,0.685393258426966,-0.329393258426966,0.000185601335322646,FALSE,0.000149037329549854,0.00914349086085278,"DCANP1","dendritic cell associated nuclear protein 1"
"ENSG00000196104",1.112,1.79026217228464,-0.678262172284644,0.00371174142474839,FALSE,0.000149801984041941,0.0091592487666593,"SPOCK3","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3"
